,SYMBOL,Sector,NSE CODE
0,GRINDWELL:NS,ABRASIVES,"NSE:GRINDWELL,"
1,CARBORUNIV:NS,ABRASIVES,"NSE:CARBORUNIV,"
2,WENDT:NS,ABRASIVES,"NSE:WENDT,"
3,BBTC:NS,AGRICULTURE,"NSE:BBTC,"
4,BSHSL:NS,AGRICULTURE,"NSE:BSHSL,"
5,KSCL:NS,AGRICULTURE,"NSE:KSCL,"
6,VENKEYS:NS,AGRICULTURE,"NSE:VENKEYS,"
7,OSWALSEEDS:NS,AGRICULTURE,"NSE:OSWALSEEDS,"
8,KOTYARK:NS,AGRICULTURE,"NSE:KOTYARK,"
9,USASEEDS:NS,AGRICULTURE,"NSE:USASEEDS,"
10,MGEL:NS,AGRICULTURE,"NSE:MGEL,"
11,NATHBIOGEN:NS,AGRICULTURE,"NSE:NATHBIOGEN,"
12,HARRMALAYA:NS,AGRICULTURE,"NSE:HARRMALAYA,"
13,APEX:NS,AGRICULTURE,"NSE:APEX,"
14,VOLTAS:NS,Air Conditioners-CONSUMER DURABLES,"NSE:VOLTAS,"
15,BLUESTARCO:NS,Air Conditioners-CONSUMER DURABLES,"NSE:BLUESTARCO,"
16,AMBER:NS,Air Conditioners-CONSUMER DURABLES,"NSE:AMBER,"
17,JCHAC:NS,Air Conditioners-CONSUMER DURABLES,"NSE:JCHAC,"
18,EPACK:NS,Air Conditioners-CONSUMER DURABLES,"NSE:EPACK,"
19,INDIGO:NS,Airlines/AUTOMOBILE & ANCILLARIES,"NSE:INDIGO,"
20,JETAIRWAYS:NS,Airlines/AUTOMOBILE & ANCILLARIES,"NSE:JETAIRWAYS,"
21,GLOBALVECT:NS,Airlines/AUTOMOBILE & ANCILLARIES,"NSE:GLOBALVECT,"
23,UBL:NS,ALCOHOL,"NSE:UBL,"
24,RADICO:NS,ALCOHOL,"NSE:RADICO,"
25,SULA:NS,ALCOHOL,"NSE:SULA,"
26,GLOBUSSPR:NS,ALCOHOL,"NSE:GLOBUSSPR,"
27,TI:NS,ALCOHOL,"NSE:TI,"
28,SDBL:NS,ALCOHOL,"NSE:SDBL,"
29,GMBREW:NS,ALCOHOL,"NSE:GMBREW,"
30,ASALCBR:NS,ALCOHOL,"NSE:ASALCBR,"
31,ABDL:NS,ALCOHOL,"NSE:ABDL,"
32,NATIONALUM:NS,Aluminium & Aluminium Products-Non Ferrous - Metal,"NSE:NATIONALUM,"
33,HARDWYN:NS,Aluminium & Aluminium Products-Non Ferrous - Metal,"NSE:HARDWYN,"
34,MMP:NS,Aluminium & Aluminium Products-Non Ferrous - Metal,"NSE:MMP,"
35,EUROBOND:NS,Aluminium & Aluminium Products-Non Ferrous - Metal,"NSE:EUROBOND,"
36,MAANALU:NS,Aluminium & Aluminium Products-Non Ferrous - Metal,"NSE:MAANALU,"
37,MANAKALUCO:NS,Aluminium & Aluminium Products-Non Ferrous - Metal,"NSE:MANAKALUCO,"
38,CENTEXT:NS,Aluminium & Aluminium Products-Non Ferrous - Metal,"NSE:CENTEXT,"
39,DELTACORP:NS,Amusement Parks/Recreation/Club-Hospitality,"NSE:DELTACORP,"
40,WONDERLA:NS,Amusement Parks/Recreation/Club-Hospitality,"NSE:WONDERLA,"
41,IMAGICAA:NS,Amusement Parks/Recreation/Club-Hospitality,"NSE:IMAGICAA,"
42,NICCOPAR:BO,Amusement Parks/Recreation/Club-Hospitality,"NSE:NICCOPAR,"
43,BOSCHLTD:NS,Auto Ancillary/Auto Ancillary/Auto Ancillary/AUTOMOBILE & ANCILLARIESLarge CapLarge Cap,"NSE:BOSCHLTD,"
44,MOTHERSON:NS,Auto Ancillary/Auto Ancillary/Auto Ancillary/AUTOMOBILE & ANCILLARIESLarge CapLarge Cap,"NSE:MOTHERSON,"
45,SONACOMS:NS,Auto Ancillary/Auto Ancillary/Auto Ancillary/AUTOMOBILE & ANCILLARIESMid CapMid Cap,"NSE:SONACOMS,"
46,UNOMINDA:NS,Auto Ancillary/Auto Ancillary/Auto Ancillary/AUTOMOBILE & ANCILLARIESMid CapMid Cap,"NSE:UNOMINDA,"
47,SUNDRMFAST:NS,Auto Ancillary/Auto Ancillary/Auto Ancillary/AUTOMOBILE & ANCILLARIESMid CapMid Cap,"NSE:SUNDRMFAST,"
48,ENDURANCE:NS,Auto Ancillary/Auto Ancillary/Auto Ancillary/AUTOMOBILE & ANCILLARIESMid CapMid Cap,"NSE:ENDURANCE,"
49,ZFCVINDIA:NS,Auto Ancillary/Auto Ancillary/Auto Ancillary/AUTOMOBILE & ANCILLARIESMid CapMid Cap,"NSE:ZFCVINDIA,"
50,JBMA:NS,Auto Ancillary/Auto Ancillary/Auto Ancillary/AUTOMOBILE & ANCILLARIESMid CapMid Cap,"NSE:JBMA,"
51,TVSHLTD:NS,Auto Ancillary/Auto Ancillary/Auto Ancillary/AUTOMOBILE & ANCILLARIESMid CapMid Cap,"NSE:TVSHLTD,"
52,MINDACORP:NS,Auto Ancillary/Auto Ancillary/Auto Ancillary/AUTOMOBILE & ANCILLARIESMid CapMid Cap,"NSE:MINDACORP,"
53,MAHSCOOTER:NS,Auto Ancillary/Auto Ancillary/Auto Ancillary/AUTOMOBILE & ANCILLARIESMid CapMid Cap,"NSE:MAHSCOOTER,"
54,JWL:NS,Auto Ancillary/Auto Ancillary/Auto Ancillary/AUTOMOBILE & ANCILLARIESMid CapMid Cap,"NSE:JWL,"
55,SUPRAJIT:NS,Auto Ancillary/Auto Ancillary/Auto Ancillary/AUTOMOBILE & ANCILLARIESSmall CapMid Cap,"NSE:SUPRAJIT,"
56,VARROC:NS,Auto Ancillary/Auto Ancillary/Auto Ancillary/AUTOMOBILE & ANCILLARIESSmall CapMid Cap,"NSE:VARROC,"
57,JAMNAAUTO:NS,Auto Ancillary/Auto Ancillary/Auto Ancillary/AUTOMOBILE & ANCILLARIESSmall CapMid Cap,"NSE:JAMNAAUTO,"
58,SANSERA:NS,Auto Ancillary/Auto Ancillary/Auto Ancillary/AUTOMOBILE & ANCILLARIESSmall CapMid Cap,"NSE:SANSERA,"
59,RAJRATAN:NS,Auto Ancillary/Auto Ancillary/Auto Ancillary/AUTOMOBILE & ANCILLARIESSmall CapMid Cap,"NSE:RAJRATAN,"
60,AUTOAXLES:NS,Auto Ancillary/Auto Ancillary/Auto Ancillary/AUTOMOBILE & ANCILLARIESSmall CapMid Cap,"NSE:AUTOAXLES,"
61,SHANTIGEAR:NS,Auto Ancillary/Auto Ancillary/Auto Ancillary/AUTOMOBILE & ANCILLARIESSmall CapMid Cap,"NSE:SHANTIGEAR,"
62,JTEKTINDIA:NS,Auto Ancillary/Auto Ancillary/Auto Ancillary/AUTOMOBILE & ANCILLARIESSmall CapMid Cap,"NSE:JTEKTINDIA,"
63,PRICOLLTD:NS,Auto Ancillary/Auto Ancillary/Auto Ancillary/AUTOMOBILE & ANCILLARIESSmall CapMid Cap,"NSE:PRICOLLTD,"
64,LGBBROSLTD:NS,Auto Ancillary/Auto Ancillary/Auto Ancillary/AUTOMOBILE & ANCILLARIESSmall CapMid Cap,"NSE:LGBBROSLTD,"
65,GABRIEL:NS,Auto Ancillary/Auto Ancillary/Auto Ancillary/AUTOMOBILE & ANCILLARIESSmall CapMid Cap,"NSE:GABRIEL,"
66,FIEMIND:NS,Auto Ancillary/Auto Ancillary/Auto Ancillary/AUTOMOBILE & ANCILLARIESSmall CapMid Cap,"NSE:FIEMIND,"
67,SSWL:NS,Auto Ancillary/Auto Ancillary/Auto Ancillary/AUTOMOBILE & ANCILLARIESSmall CapMid Cap,"NSE:SSWL,"
68,SHARDAMOTR:NS,Auto Ancillary/Auto Ancillary/Auto Ancillary/AUTOMOBILE & ANCILLARIESSmall CapMid Cap,"NSE:SHARDAMOTR,"
69,SUBROS:NS,Auto Ancillary/Auto Ancillary/Auto Ancillary/AUTOMOBILE & ANCILLARIESSmall CapMid Cap,"NSE:SUBROS,"
70,LUMAXTECH:NS,Auto Ancillary/Auto Ancillary/Auto Ancillary/AUTOMOBILE & ANCILLARIESSmall CapMid Cap,"NSE:LUMAXTECH,"
71,BANCOINDIA:NS,Auto Ancillary/Auto Ancillary/Auto Ancillary/AUTOMOBILE & ANCILLARIESSmall CapMid Cap,"NSE:BANCOINDIA,"
72,LUMAXIND:NS,Auto Ancillary/Auto Ancillary/Auto Ancillary/AUTOMOBILE & ANCILLARIESSmall CapMid Cap,"NSE:LUMAXIND,"
73,FMGOETZE:NS,Auto Ancillary/Auto Ancillary/Auto Ancillary/AUTOMOBILE & ANCILLARIESSmall CapMid Cap,"NSE:FMGOETZE,"
74,GNA:NS,Auto Ancillary/Auto Ancillary/Auto Ancillary/AUTOMOBILE & ANCILLARIESSmall CapMid Cap,"NSE:GNA,"
75,PRECAM:NS,Auto Ancillary/Auto Ancillary/Auto Ancillary/AUTOMOBILE & ANCILLARIESSmall CapMid Cap,"NSE:PRECAM,"
76,SANDHAR:NS,Auto Ancillary/Auto Ancillary/Auto Ancillary/AUTOMOBILE & ANCILLARIESSmall CapMid Cap,"NSE:SANDHAR,"
77,WHEELS:NS,Auto Ancillary/Auto Ancillary/Auto Ancillary/AUTOMOBILE & ANCILLARIESSmall CapMid Cap,"NSE:WHEELS,"
78,RICOAUTO:NS,Auto Ancillary/Auto Ancillary/Auto Ancillary/AUTOMOBILE & ANCILLARIESSmall CapMid Cap,"NSE:RICOAUTO,"
79,RML:NS,Auto Ancillary/Auto Ancillary/Auto Ancillary/AUTOMOBILE & ANCILLARIESSmall CapMid Cap,"NSE:RML,"
80,INDNIPPON:NS,Auto Ancillary/Auto Ancillary/Auto Ancillary/AUTOMOBILE & ANCILLARIESSmall CapMid Cap,"NSE:INDNIPPON,"
81,TALBROAUTO:NS,Auto Ancillary/Auto Ancillary/Auto Ancillary/AUTOMOBILE & ANCILLARIESSmall CapMid Cap,"NSE:TALBROAUTO,"
82,ASAL:NS,Auto Ancillary/Auto Ancillary/Auto Ancillary/AUTOMOBILE & ANCILLARIESSmall CapMid Cap,"NSE:ASAL,"
83,HITECHGEAR:NS,Auto Ancillary/Auto Ancillary/Auto Ancillary/AUTOMOBILE & ANCILLARIESSmall CapMid Cap,"NSE:HITECHGEAR,"
84,MUNJALAU:NS,Auto Ancillary/Auto Ancillary/Auto Ancillary/AUTOMOBILE & ANCILLARIESSmall CapMid Cap,"NSE:MUNJALAU,"
85,NDRAUTO:NS,Auto Ancillary/Auto Ancillary/Auto Ancillary/AUTOMOBILE & ANCILLARIESSmall CapMid Cap,"NSE:NDRAUTO,"
86,UCAL:NS,Auto Ancillary/Auto Ancillary/Auto Ancillary/AUTOMOBILE & ANCILLARIESSmall CapMid Cap,"NSE:UCALFUEL,"
87,KROSS:NS,Auto Ancillary/Auto Ancillary/Auto Ancillary/AUTOMOBILE & ANCILLARIESSmall CapMid Cap,"NSE:KROSS,"
88,ASKAUTOLTD:NS,Auto Ancillary/Auto Ancillary/Auto Ancillary/AUTOMOBILE & ANCILLARIESSmall CapMid Cap,"NSE:ASKAUTOLTD,"
89,JAYBARMARU:NS,Auto Ancillary/Auto Ancillary/Auto Ancillary/AUTOMOBILE & ANCILLARIESSmall CapSmall Cap,"NSE:JAYBARMARU,"
90,RBL:NS,Auto Ancillary/Auto Ancillary/Auto Ancillary/AUTOMOBILE & ANCILLARIESSmall CapSmall Cap,"NSE:RBL,"
91,HINDCOMPOS:NS,Auto Ancillary/Auto Ancillary/Auto Ancillary/AUTOMOBILE & ANCILLARIESSmall CapSmall Cap,"NSE:HINDCOMPOS,"
92,MUNJALSHOW:NS,Auto Ancillary/Auto Ancillary/Auto Ancillary/AUTOMOBILE & ANCILLARIESSmall CapSmall Cap,"NSE:MUNJALSHOW,"
93,SHIVAMAUTO:NS,Auto Ancillary/Auto Ancillary/Auto Ancillary/AUTOMOBILE & ANCILLARIESSmall CapSmall Cap,"NSE:SHIVAMAUTO,"
94,SINTERCOM:NS,Auto Ancillary/Auto Ancillary/Auto Ancillary/AUTOMOBILE & ANCILLARIESSmall CapSmall Cap,"NSE:SINTERCOM,"
95,AUTOIND:NS,Auto Ancillary/Auto Ancillary/Auto Ancillary/AUTOMOBILE & ANCILLARIESSmall CapSmall Cap,"NSE:AUTOIND,"
96,PPAP:NS,Auto Ancillary/Auto Ancillary/Auto Ancillary/AUTOMOBILE & ANCILLARIESSmall CapSmall Cap,"NSE:PPAP,"
97,RANEENGINE:NS,Auto Ancillary/Auto Ancillary/Auto Ancillary/AUTOMOBILE & ANCILLARIESSmall CapSmall Cap,"NSE:RANEENGINE,"
98,BHARATGEAR:NS,Auto Ancillary/Auto Ancillary/Auto Ancillary/AUTOMOBILE & ANCILLARIESSmall CapSmall Cap,"NSE:BHARATGEAR,"
99,URAVI:NS,Auto Ancillary/Auto Ancillary/Auto Ancillary/AUTOMOBILE & ANCILLARIESSmall CapSmall Cap,"NSE:URAVI,"
100,CUMMINSIND:NS,AUTOMOBILE & ANCILLARIES,"NSE:CUMMINSIND,"
101,GREAVESCOT:NS,AUTOMOBILE & ANCILLARIES,"NSE:GREAVESCOT,"
102,SWARAJENG:NS,AUTOMOBILE & ANCILLARIES,"NSE:SWARAJENG,"
103,TIINDIA:NS,AUTOMOBILE & ANCILLARIES,"NSE:TIINDIA,"
104,STERTOOLS:NS,AUTOMOBILE & ANCILLARIES,"NSE:STERTOOLS,"
105,TATAMOTORS:NS,Automobiles - Passenger CarsAUTOMOBILE & ANCILLARIES,"NSE:TATAMOTORS,"
106,ASHOKLEY:NS,Automobiles - Passenger CarsAUTOMOBILE & ANCILLARIES,"NSE:ASHOKLEY,"
107,TATAMTRDVR:NS,Automobiles - Passenger CarsAUTOMOBILE & ANCILLARIES,"NSE:TATAMTRDVR,"
108,FORCEMOT:NS,Automobiles - Passenger CarsAUTOMOBILE & ANCILLARIES,"NSE:FORCEMOT,"
109,SMLISUZU:NS,Automobiles - Passenger CarsAUTOMOBILE & ANCILLARIES,"NSE:SMLISUZU,"
110,ESCORTS:NS,Automobiles - Passenger CarsAUTOMOBILE & ANCILLARIES,"NSE:ESCORTS,"
111,HMT:NS,Automobiles - Passenger CarsAUTOMOBILE & ANCILLARIES,"NSE:HMT,"
112,VSTTILLERS:NS,Automobiles - Passenger CarsAUTOMOBILE & ANCILLARIES,"NSE:VSTTILLERS,"
113,MARUTI:NS,Automobiles - Passenger CarsAUTOMOBILE & ANCILLARIES,"NSE:MARUTI,"
114,M&M:NS,Automobiles - Passenger CarsAUTOMOBILE & ANCILLARIES,"NSE:M&M,"
115,HINDMOTORS:NS,Automobiles - Passenger CarsAUTOMOBILE & ANCILLARIES,"NSE:HINDMOTORS,"
116,BAJAJ-AUTO:NS,Automobiles - Passenger CarsAUTOMOBILE & ANCILLARIES,"NSE:BAJAJ-AUTO,"
117,EICHERMOT:NS,Automobiles - Passenger CarsAUTOMOBILE & ANCILLARIES,"NSE:EICHERMOT,"
118,TVSMOTOR:NS,Automobiles - Passenger CarsAUTOMOBILE & ANCILLARIES,"NSE:TVSMOTOR,"
119,HEROMOTOCO:NS,Automobiles - Passenger CarsAUTOMOBILE & ANCILLARIES,"NSE:HEROMOTOCO,"
120,ATULAUTO:NS,Automobiles - Passenger CarsAUTOMOBILE & ANCILLARIES,"NSE:ATULAUTO,"
121,HYUNDAI:NS,Automobiles - Passenger CarsAUTOMOBILE & ANCILLARIES,"NSE:HYUNDAI,"
122,OLAELEC:NS,Automobiles - Passenger CarsAUTOMOBILE & ANCILLARIES,"NSE:OLAELEC,"
123,KOTAKBANK:NS,Bank - PrivateBank - PrivateBANKINGLarge Cap,"NSE:KOTAKBANK,"
124,AXISBANK:NS,Bank - PrivateBank - PrivateBANKINGLarge Cap,"NSE:AXISBANK,"
125,HDFCBANK:NS,Bank - PrivateBank - PrivateBANKINGMid Cap,"NSE:HDFCBANK,"
126,ICICIBANK:NS,Bank - PrivateBank - PrivateBANKINGMid Cap,"NSE:ICICIBANK,"
127,INDUSINDBK:NS,Bank - PrivateBank - PrivateBANKINGMid Cap,"NSE:INDUSINDBK,"
128,IDBI:NS,Bank - PrivateBank - PrivateBANKINGMid Cap,"NSE:IDBI,"
129,AUBANK:NS,Bank - PrivateBank - PrivateBANKINGMid Cap,"NSE:AUBANK,"
130,IDFCFIRSTB:NS,Bank - PrivateBank - PrivateBANKINGMid Cap,"NSE:IDFCFIRSTB,"
131,YESBANK:NS,Bank - PrivateBank - PrivateBANKINGMid Cap,"NSE:YESBANK,"
132,BANDHANBNK:NS,Bank - PrivateBank - PrivateBANKINGMid Cap,"NSE:BANDHANBNK,"
133,FEDERALBNK:NS,Bank - PrivateBank - PrivateBANKINGMid Cap,"NSE:FEDERALBNK,"
134,CUB:NS,Bank - PrivateBank - PrivateBANKINGMid Cap,"NSE:CUB,"
135,EQUITASBNK:NS,Bank - PrivateBank - PrivateBANKINGMid Cap,"NSE:EQUITASBNK,"
136,RBLBANK:NS,Bank - PrivateBank - PrivateBANKINGMid Cap,"NSE:RBLBANK,"
137,KARURVYSYA:NS,Bank - PrivateBank - PrivateBANKINGMid Cap,"NSE:KARURVYSYA,"
138,UJJIVANSFB:NS,Bank - PrivateBank - PrivateBANKINGMid Cap,"NSE:UJJIVANSFB,"
139,TMB:NS,Bank - PrivateBank - PrivateBANKINGMid Cap,"NSE:TMB,"
140,J&KBANK:NS,Bank - PrivateBank - PrivateBANKINGMid Cap,"NSE:J&KBANK,"
141,KTKBANK:NS,Bank - PrivateBank - PrivateBANKINGMid Cap,"NSE:KTKBANK,"
142,CSBBANK:NS,Bank - PrivateBank - PrivateBANKINGSmall Cap,"NSE:CSBBANK,"
143,DCBBANK:NS,Bank - PrivateBank - PrivateBANKINGSmall Cap,"NSE:DCBBANK,"
144,SOUTHBANK:NS,Bank - PrivateBank - PrivateBANKINGSmall Cap,"NSE:SOUTHBANK,"
145,FINOPB:NS,Bank - PrivateBank - PrivateBANKINGSmall Cap,"NSE:FINOPB,"
146,SURYODAY:NS,Bank - PrivateBank - PrivateBANKINGSmall Cap,"NSE:SURYODAY,"
147,DHANBANK:NS,Bank - PrivateBank - PrivateBANKINGSmall Cap,"NSE:DHANBANK,"
148,JSFB:NS,Bank - PrivateBank - PrivateBANKINGSmall Cap,"NSE:JSFB,"
149,CAPITALSFB:NS,Bank - PrivateBank - PrivateBANKINGSmall Cap,"NSE:CAPITALSFB,"
150,ESAFSFB:NS,Bank - PrivateBank - PrivateBANKINGSmall Cap,"NSE:ESAFSFB,"
151,UTKARSHBNK:NS,Bank - PrivateBank - PrivateBANKINGSmall Cap,"NSE:UTKARSHBNK,"
152,SBIN:NS,Bank - PublicBank - PublicBANKINGLarge Cap,"NSE:SBIN,"
153,BANKBARODA:NS,Bank - PublicBank - PublicBANKINGLarge Cap,"NSE:BANKBARODA,"
154,PNB:NS,Bank - PublicBank - PublicBANKINGLarge Cap,"NSE:PNB,"
155,CANBK:NS,Bank - PublicBank - PublicBANKINGMid Cap,"NSE:CANBK,"
156,UNIONBANK:NS,Bank - PublicBank - PublicBANKINGMid Cap,"NSE:UNIONBANK,"
157,IOB:NS,Bank - PublicBank - PublicBANKINGMid Cap,"NSE:IOB,"
158,INDIANB:NS,Bank - PublicBank - PublicBANKINGMid Cap,"NSE:INDIANB,"
159,UCOBANK:NS,Bank - PublicBank - PublicBANKINGMid Cap,"NSE:UCOBANK,"
160,BANKINDIA:NS,Bank - PublicBank - PublicBANKINGMid Cap,"NSE:BANKINDIA,"
161,CENTRALBK:NS,Bank - PublicBank - PublicBANKINGMid Cap,"NSE:CENTRALBK,"
162,PSB:NS,Bank - PublicBank - PublicBANKINGMid Cap,"NSE:PSB,"
163,MAHABANK:NS,Bank - PublicBank - PublicBANKINGMid Cap,"NSE:MAHABANK,"
164,EXIDEIND:NS,BatteriesAUTOMOBILE & ANCILLARIES,"NSE:EXIDEIND,"
165,ARE&M:NS,BatteriesAUTOMOBILE & ANCILLARIES,"NSE:ARE&M,"
167,EVEREADY:NS,BatteriesAUTOMOBILE & ANCILLARIES,"NSE:EVEREADY,"
168,NIPPOBATRY:NS,BatteriesAUTOMOBILE & ANCILLARIES,"NSE:NIPPOBATRY,"
169,SCHAEFFLER:NS,BearingsAUTOMOBILE & ANCILLARIES,"NSE:SCHAEFFLER,"
170,TIMKEN:NS,BearingsAUTOMOBILE & ANCILLARIES,"NSE:TIMKEN,"
171,SKFINDIA:NS,BearingsAUTOMOBILE & ANCILLARIES,"NSE:SKFINDIA,"
172,ROLEXRINGS:NS,BearingsAUTOMOBILE & ANCILLARIES,"NSE:ROLEXRINGS,"
173,NRBBEARING:NS,BearingsAUTOMOBILE & ANCILLARIES,"NSE:NRBBEARING,"
174,MENONBE:NS,BearingsAUTOMOBILE & ANCILLARIES,"NSE:MENONBE,"
175,SKP.NS,BearingsAUTOMOBILE & ANCILLARIES,"nse:SKP,"
176,NIBL:NS,BearingsAUTOMOBILE & ANCILLARIES,"NSE:NIBL,"
177,NAUKRI:NS,BPO/ITeS-Information Technology,"NSE:NAUKRI,"
178,AFFLE:NS,BPO/ITeS-Information Technology,"NSE:AFFLE,"
179,CAMS:NS,BPO/ITeS-Information Technology,"NSE:CAMS,"
180,FSL:NS,BPO/ITeS-Information Technology,"NSE:FSL,"
181,ECLERX:NS,BPO/ITeS-Information Technology,"NSE:ECLERX,"
182,QUESS:NS,BPO/ITeS-Information Technology,"NSE:QUESS,"
183,JUSTDIAL:NS,BPO/ITeS-Information Technology,"NSE:JUSTDIAL,"
184,HGS:NS,BPO/ITeS-Information Technology,"NSE:HGS,"
185,CMSINFO:NS,BPO/ITeS-Information Technology,"NSE:CMSINFO,"
186,EMUDHRA:NS,BPO/ITeS-Information Technology,"NSE:EMUDHRA,"
187,VAKRANGEE:NS,BPO/ITeS-Information Technology,"NSE:VAKRANGEE,"
188,MATRIMONY:NS,BPO/ITeS-Information Technology,"NSE:MATRIMONY,"
190,CREATIVE:NS,BPO/ITeS-Information Technology,"NSE:CREATIVE,"
191,ONEPOINT:NS,BPO/ITeS-Information Technology,"NSE:ONEPOINT,"
192,SIGMA:NS,BPO/ITeS-Information Technology,"NSE:SIGMA,"
193,ISFT:NS,BPO/ITeS-Information Technology,"NSE:ISFT,"
194,IRIS:NS,BPO/ITeS-Information Technology,"NSE:IRIS,"
195,SECURCRED:NS,BPO/ITeS-Information Technology,"NSE:SECURCRED,"
196,PROTEAN:NS,IPO New,"NSE:PROTEAN,"
197,POLYCAB:NS,Cable-ELECTRICALS,"NSE:POLYCAB,"
198,KEI:NS,Cable-ELECTRICALS,"NSE:KEI,"
199,FINCABLES:NS,Cable-ELECTRICALS,"NSE:FINCABLES,"
200,STLTECH:NS,Cable-ELECTRICALS,"NSE:STLTECH,"
201,PRECWIRE:NS,Cable-ELECTRICALS,"NSE:PRECWIRE,"
202,UNIVCABLES:NS,Cable-ELECTRICALS,"NSE:UNIVCABLES,"
203,PARACABLES:NS,Cable-ELECTRICALS,"NSE:PARACABLES,"
204,BIRLACABLE:NS,Cable-ELECTRICALS,"NSE:BIRLACABLE,"
205,DYCL:NS,Cable-ELECTRICALS,"NSE:DYCL,"
206,AKSHOPTFBR:NS,Cable-ELECTRICALS,"NSE:AKSHOPTFBR,"
207,CORDSCABLE:NS,Cable-ELECTRICALS,"NSE:CORDSCABLE,"
208,VMARCIND:NS,Cable-ELECTRICALS,"NSE:VMARCIND,"
209,PLAZACABLE:NS,Cable-ELECTRICALS,"NSE:PLAZACABLE,"
210,RRKABEL:NS,Cable-ELECTRICALS,"NSE:RRKABEL,"
211,VMARCIND:NS,Cable-ELECTRICALS,"NSE:VMARCIND,"
212,PCBL:NS,Carbon Black-CHEMICALS,"NSE:PCBL,"
213,GOACARBON:NS,Carbon Black-CHEMICALS,"NSE:GOACARBON,"
214,CIEINDIA:NS,Castings/ForgingsAUTOMOBILE & ANCILLARIES,"NSE:CIEINDIA,"
215,AIAENG:NS,Castings/ForgingsAUTOMOBILE & ANCILLARIES,"NSE:AIAENG,"
216,KIRLFER:BO,Castings/ForgingsAUTOMOBILE & ANCILLARIES,"NSE:KIRLFER,"
217,ELECTCAST:NS,Castings/ForgingsAUTOMOBILE & ANCILLARIES,"NSE:ELECTCAST,"
218,ALICON:NS,Castings/ForgingsAUTOMOBILE & ANCILLARIES,"NSE:ALICON,"
219,STEELCAS:NS,Castings/ForgingsAUTOMOBILE & ANCILLARIES,"NSE:STEELCAS,"
220,NELCAST:NS,Castings/ForgingsAUTOMOBILE & ANCILLARIES,"NSE:NELCAST,"
221,MANINDS:NS,Castings/ForgingsAUTOMOBILE & ANCILLARIES,"NSE:MANINDS,"
222,SGIL:NS,Castings/ForgingsAUTOMOBILE & ANCILLARIES,"NSE:SGIL,"
223,HAPPYFORGE:NS,Castings/ForgingsAUTOMOBILE & ANCILLARIES,"NSE:HAPPYFORGE,"
224,ULTRACEMCO:NS,Cement & Construction Materials-Cement & Construction Materials-CONSTRUCTION MATERIALLarge Cap,"NSE:ULTRACEMCO,"
225,GRASIM:NS,Cement & Construction Materials-Cement & Construction Materials-CONSTRUCTION MATERIALLarge Cap,"NSE:GRASIM,"
226,AMBUJACEM:NS,Cement & Construction Materials-Cement & Construction Materials-CONSTRUCTION MATERIALLarge Cap,"NSE:AMBUJACEM,"
227,SHREECEM:NS,Cement & Construction Materials-Cement & Construction Materials-CONSTRUCTION MATERIALMid Cap,"NSE:SHREECEM,"
228,DALBHARAT:NS,Cement & Construction Materials-Cement & Construction Materials-CONSTRUCTION MATERIALMid Cap,"NSE:DALBHARAT,"
229,ACC:NS,Cement & Construction Materials-Cement & Construction Materials-CONSTRUCTION MATERIALMid Cap,"NSE:ACC,"
230,JKCEMENT:NS,Cement & Construction Materials-Cement & Construction Materials-CONSTRUCTION MATERIALMid Cap,"NSE:JKCEMENT,"
231,RAMCOCEM:NS,Cement & Construction Materials-Cement & Construction Materials-CONSTRUCTION MATERIALMid Cap,"NSE:RAMCOCEM,"
232,NUVOCO:NS,Cement & Construction Materials-Cement & Construction Materials-CONSTRUCTION MATERIALMid Cap,"NSE:NUVOCO,"
233,JKLAKSHMI:NS,Cement & Construction Materials-Cement & Construction Materials-CONSTRUCTION MATERIALMid Cap,"NSE:JKLAKSHMI,"
234,BIRLACORPN:NS,Cement & Construction Materials-Cement & Construction Materials-CONSTRUCTION MATERIALMid Cap,"NSE:BIRLACORPN,"
235,PRSMJOHNSN:NS,Cement & Construction Materials-Cement & Construction Materials-CONSTRUCTION MATERIALMid Cap,"NSE:PRSMJOHNSN,"
236,INDIACEM:NS,Cement & Construction Materials-Cement & Construction Materials-CONSTRUCTION MATERIALMid Cap,"NSE:INDIACEM,"
237,STARCEMENT:NS,Cement & Construction Materials-Cement & Construction Materials-CONSTRUCTION MATERIALMid Cap,"NSE:STARCEMENT,"
238,ORIENTCEM:NS,Cement & Construction Materials-Cement & Construction Materials-CONSTRUCTION MATERIALMid Cap,"NSE:ORIENTCEM,"
239,KESORAMIND:NS,Cement & Construction Materials-Cement & Construction Materials-CONSTRUCTION MATERIALMid Cap,"NSE:KESORAMIND,"
240,HEIDELBERG:NS,Cement & Construction Materials-Cement & Construction Materials-CONSTRUCTION MATERIALSmall Cap,"NSE:HEIDELBERG,"
241,SAGCEM:NS,Cement & Construction Materials-Cement & Construction Materials-CONSTRUCTION MATERIALSmall Cap,"NSE:SAGCEM,"
242,HIL:NS,Cement & Construction Materials-Cement & Construction Materials-CONSTRUCTION MATERIALSmall Cap,"NSE:HIL,"
243,SANGHIIND:NS,Cement & Construction Materials-Cement & Construction Materials-CONSTRUCTION MATERIALSmall Cap,"NSE:SANGHIIND,"
244,JPASSOCIAT:NS,Cement & Construction Materials-Cement & Construction Materials-CONSTRUCTION MATERIALSmall Cap,"NSE:JPASSOCIAT,"
